1576713600.0,107.800003,108.940002,107.459999,108.879997,108.879997,6590000
1576800000.0,109.279999,109.620003,108.129997,108.750000,108.750000,9823200
1577059200.0,109.050003,109.449997,108.379997,108.610001,108.610001,4659000
1577145600.0,108.639999,109.260002,108.379997,108.690002,108.690002,1680000
1577318400.0,109.129997,109.750000,108.570000,109.750000,109.750000,4049900
1577404800.0,110.167000,110.180000,108.900002,109.400002,109.400002,3379600
1577664000.0,109.519997,109.599998,107.730003,107.970001,107.970001,3769200
1577750400.0,107.540001,108.449997,107.199997,108.169998,108.169998,4080500
1577923200.0,109.470001,111.209999,109.275002,110.750000,110.750000,7418800
1578009600.0,109.489998,110.419998,108.760002,108.760002,108.760002,7098300
1578268800.0,107.570000,110.220001,107.440002,110.169998,110.169998,6764500
1578355200.0,111.500000,111.559998,109.529999,109.669998,109.669998,6898700
1578441600.0,110.400002,112.639999,109.820000,111.820000,111.820000,8293600
1578528000.0,112.989998,113.559998,111.589996,112.570000,112.570000,5944700
1578614400.0,113.639999,113.709999,112.269997,112.930000,112.930000,6965100
1578873600.0,113.980003,115.879997,113.860001,115.279999,115.279999,9652500
1578960000.0,115.514999,115.589996,114.120003,114.639999,114.639999,7182000
1579046400.0,115.139999,115.949997,114.610001,114.849998,114.849998,5955200
1579132800.0,115.919998,116.000000,114.849998,115.400002,115.400002,4770900
1579219200.0,116.449997,116.699997,115.470001,116.040001,116.040001,9730400
1579564800.0,115.309998,116.389999,115.110001,116.150002,116.150002,8746200
1579651200.0,116.730003,117.449997,115.470001,115.500000,115.500000,5305300
1579737600.0,117.400002,117.940002,115.800003,117.889999,117.889999,8533900
1579824000.0,118.449997,119.599998,116.510002,116.980003,116.980003,7124000
1580083200.0,113.629997,115.980003,112.309998,115.239998,115.239998,7002300
1580169600.0,115.830002,117.209999,114.714996,116.519997,116.519997,6433000
1580256000.0,117.470001,117.529999,115.160004,116.660004,116.660004,9236800
1580342400.0,112.790001,117.199997,112.419998,117.120003,117.120003,13653300
1580428800.0,116.750000,117.320000,113.150002,113.889999,113.889999,9467200
1580688000.0,114.300003,117.239998,114.050003,116.510002,116.510002,8236600
1580774400.0,118.040001,120.339996,117.300003,120.080002,120.080002,7396800
1580860800.0,121.199997,122.190002,118.890999,119.720001,119.720001,7595300
1580947200.0,120.089996,120.599998,119.470001,119.889999,119.889999,4020300
1581033600.0,119.599998,119.669998,118.410004,118.879997,118.879997,4166300
1581292800.0,118.559998,120.150002,118.500000,120.059998,120.059998,4868000
1581379200.0,120.760002,121.000000,118.400002,118.839996,118.839996,4677400
1581465600.0,118.849998,119.910004,117.870003,118.559998,118.559998,6482300
1581552000.0,118.040001,121.099998,117.800003,120.510002,120.510002,6066300
1581638400.0,120.889999,123.000000,120.800003,122.989998,122.989998,5769900
1581984000.0,122.580002,122.989998,121.680000,122.269997,122.269997,5085700
1582070400.0,122.629997,124.449997,122.300003,123.910004,123.910004,4878600
1582156800.0,123.860001,124.309998,120.400002,122.430000,122.430000,7212900
1582243200.0,121.720001,121.849998,118.529999,119.489998,119.489998,5894500
1582502400.0,114.290001,116.790001,113.519997,116.440002,116.440002,10139300
1582588800.0,115.669998,116.415001,109.330002,109.660004,109.660004,13636100
1582675200.0,109.809998,112.629997,108.599998,109.110001,109.110001,10301800
1582761600.0,106.300003,112.050003,106.300003,107.839996,107.839996,15461900
1582848000.0,104.260002,108.730003,103.720001,107.989998,107.989998,17216000
1583107200.0,107.459999,113.050003,106.529999,112.860001,112.860001,13367000
1583193600.0,112.820000,114.559998,108.260002,109.760002,109.760002,11912300
1583280000.0,112.040001,115.389999,110.620003,115.300003,115.300003,8245200
1583366400.0,112.029999,114.900002,111.239998,112.180000,112.180000,7671500
1583452800.0,107.949997,111.570000,107.580002,110.889999,110.889999,8524300
1583712000.0,102.720001,106.989998,99.709999,101.629997,101.629997,12458900
1583798400.0,105.300003,109.739998,103.169998,109.739998,109.739998,11748500
1583884800.0,106.650002,107.750000,101.980003,103.900002,103.900002,10756400
1583971200.0,96.559998,104.779999,94.500000,96.959999,96.959999,20114400
1584057600.0,100.519997,110.599998,99.779999,110.150002,110.150002,19170600
1584316800.0,94.000000,103.154999,91.230003,92.720001,92.720001,16204900
1584403200.0,94.500000,101.080002,90.519997,97.870003,97.870003,17969400
1584489600.0,91.855003,95.099998,86.150002,91.459999,91.459999,16073300
1584576000.0,91.559998,98.059998,87.040001,93.690002,93.690002,12181600
1584662400.0,95.639999,96.230003,86.209999,86.680000,86.680000,14874400
1584921600.0,86.290001,88.150002,82.070000,85.260002,85.260002,12969700
1585008000.0,89.400002,98.000000,89.400002,97.290001,97.290001,13936500
1585094400.0,97.430000,100.419998,95.269997,95.709999,95.709999,11814400
1585180800.0,96.309998,100.930000,95.635002,100.629997,100.629997,9451200
1585267200.0,97.000000,97.105003,93.059998,93.480003,93.480003,11312000
1585522800.0,95.500000,98.260002,94.370003,97.029999,97.029999,8948600
1585609200.0,96.379997,99.431000,94.870003,95.739998,95.739998,9881400
1585695600.0,92.720001,94.669998,90.379997,91.379997,91.379997,9628400
1585782000.0,91.099998,94.680000,90.919998,93.519997,93.519997,7077200
1585868400.0,92.790001,92.949997,89.879997,92.389999,92.389999,7699500
1586127600.0,97.800003,102.500000,96.260002,101.669998,101.669998,11999000
1586214000.0,105.254997,106.230003,99.900002,100.279999,100.279999,10291500
1586300400.0,101.610001,105.504997,100.750000,105.059998,105.059998,9385900
1586386800.0,105.629997,108.699997,104.779999,105.839996,105.839996,10894900
1586732400.0,104.849998,106.290001,102.339996,105.980003,105.980003,7716200
1586818800.0,109.000000,110.980003,107.930000,109.785004,109.785004,8417900
1586905200.0,107.459999,109.089996,106.419998,107.949997,107.949997,7821000
1586991600.0,109.500000,109.525002,106.570000,108.309998,108.309998,9575600
1587078000.0,110.300003,112.120003,110.054001,111.849998,111.849998,11069800
1587337200.0,110.900002,114.300003,110.025002,112.169998,112.169998,10730700
1587423600.0,111.120003,112.849998,107.410004,107.540001,107.540001,11736600
1587510000.0,110.290001,116.000000,109.910004,115.190002,115.190002,12879900
1587596400.0,115.940002,118.385002,115.000000,115.239998,115.239998,7563200
1587682800.0,115.470001,120.470001,115.400002,120.180000,120.180000,10680400
1587942000.0,121.250000,122.387001,120.055000,120.529999,120.529999,6678200
1588028400.0,121.660004,122.000000,115.903000,116.139999,116.139999,9192300
1588114800.0,119.300003,124.029999,118.644997,123.580002,123.580002,9891500
1588201200.0,121.349998,123.449997,120.620003,123.000000,123.000000,7569800
