1576713600.0,136.220001,136.740005,135.949997,136.470001,132.605606,3641700
1576800000.0,137.410004,138.130005,135.160004,137.919998,134.014557,10311300
1577059200.0,137.690002,138.130005,136.839996,137.039993,133.159470,2992900
1577145600.0,137.089996,137.380005,136.270004,136.889999,133.013718,1220600
1577318400.0,136.860001,137.339996,136.100006,136.690002,132.819397,2934700
1577404800.0,136.880005,137.580002,136.630005,137.539993,133.645325,2554000
1577664000.0,136.699997,137.970001,136.479996,136.809998,132.935989,3024700
1577750400.0,136.690002,137.259995,136.029999,136.669998,132.799957,3229400
1577923200.0,136.869995,137.229996,135.139999,135.820007,131.974045,3784100
1578009600.0,135.460007,136.789993,135.130005,135.630005,131.789413,4000100
1578268800.0,135.300003,136.320007,135.199997,136.149994,132.294678,4085100
1578355200.0,136.000000,136.070007,133.949997,134.009995,130.215286,5718100
1578441600.0,134.460007,135.360001,134.070007,134.699997,130.885742,3681400
1578528000.0,135.289993,135.380005,134.529999,134.789993,130.973190,3954700
1578614400.0,135.169998,135.419998,134.389999,134.529999,130.720535,3099500
1578873600.0,134.649994,136.589996,134.630005,136.529999,132.663910,5127200
1578960000.0,136.179993,136.940002,135.699997,136.850006,132.974869,4159700
1579046400.0,137.039993,139.250000,136.800003,139.199997,135.258316,5002600
1579132800.0,139.350006,140.160004,138.600006,139.610001,135.656693,4977900
1579219200.0,140.100006,141.320007,139.899994,141.259995,137.259964,6908700
1579564800.0,140.610001,142.119995,140.339996,141.860001,137.843002,4440000
1579651200.0,141.809998,143.570007,141.720001,143.380005,139.319946,5366100
1579737600.0,143.089996,143.850006,142.369995,143.649994,139.582306,3915700
1579824000.0,143.830002,144.149994,142.449997,142.919998,138.872986,2791500
1580083200.0,141.649994,143.360001,141.050003,142.139999,138.115067,3895300
1580169600.0,142.130005,142.919998,141.759995,142.440002,138.406570,2908300
1580256000.0,142.000000,142.449997,141.169998,141.729996,137.716660,3263200
1580342400.0,142.320007,143.960007,141.520004,143.830002,139.757202,4058500
